language,html_url,total-commits,total-other-commits,other-ratio,lifespan,size,owner,stargazers_count,log-stargazers-count,log-total-commits,log-total-other-commits,log-total-other-commits-prediction
Python,https://github.com/bear/python-twitter,1104.0,408.0,0.3695652173913043,P9Y3M8D,8618,bear,3399,8.131236549696116,7.007600613951853,6.013715156042802,5.29706667580801
Python,https://github.com/overviewer/Minecraft-Overviewer,3029.0,850.0,0.2806206668867613,P12Y7M14D,12008,overviewer,3283,8.096512917501594,8.016317898503415,6.7464121285733745,5.2841147525298044
Python,https://github.com/midgetspy/Sick-Beard,3978.0,471.0,0.11840120663650075,P6Y4M14D,36585,midgetspy,2905,7.974188669286011,8.288785810426928,6.156978985585555,5.238487778108554
Python,https://github.com/formspree/formspree,863.0,60.0,0.06952491309385864,P4Y11M5D,2971,formspree,2791,7.934155233536322,6.761572768804055,4.110873864173311,5.223555296809125
Python,https://github.com/Hari-Nagarajan/fairgame,1059.0,306.0,0.28895184135977336,P2Y3M,2361,Hari-Nagarajan,2449,7.803435056952168,6.966024187106113,5.726847747587197,5.174796639058496
Python,https://github.com/mathics/Mathics,5428.0,1121.0,0.20652173913043478,P10Y6M5D,21396,mathics,2076,7.638198244285779,8.599510233905452,7.022868086082641,5.113163267630034
Python,https://github.com/ryanmcgrath/twython,853.0,235.0,0.27549824150058616,P12Y2M12D,2801,ryanmcgrath,1848,7.521859252201629,6.74993119378857,5.4638318050256105,5.069768795205707
Python,https://github.com/p4-team/ctf,1201.0,286.0,0.23813488759367193,P7Y7M5D,312460,p4-team,1715,7.44716835960004,7.091742115095153,5.659482215759621,5.0419090740470125
Python,https://github.com/Robot-Will/Stino,594.0,50.0,0.08417508417508418,P4Y5M,5781,Robot-Will,1585,7.368339686311381,6.38856140554563,3.9318256327243257,5.01250595968277
Python,https://github.com/nucypher/zerodb,1016.0,94.0,0.09251968503937008,P3Y2M28D,3390,nucypher,1567,7.356918242356021,6.92461239604856,4.553876891600541,5.008245758301547
Python,https://github.com/instacart/lore,274.0,50.0,0.18248175182481752,P4Y11M7D,1641,instacart,1550,7.346010209913293,5.616771097666572,3.9318256327243257,5.004177059539766
Python,https://github.com/treeio/treeio,760.0,138.0,0.18157894736842106,P3Y11M26D,32186,treeio,1500,7.313220387090301,6.634633357861686,4.9344739331306915,4.991946447628829
Python,https://github.com/bslatkin/dpxdt,1308.0,112.0,0.0856269113149847,P3Y7M5D,9263,bslatkin,1438,7.271008538280992,7.1770187659099,4.727387818712341,4.976201417726813
Python,https://github.com/titoBouzout/Dictionaries,224.0,101.0,0.45089285714285715,P11Y14D,62486,titoBouzout,1413,7.253470382684528,5.41610040220442,4.624972813284271,4.969659681411494
Python,https://github.com/veekun/pokedex,1400.0,204.0,0.1457142857142857,P12Y4M17D,22445,veekun,1396,7.241366283322318,7.244941546337007,5.3230099791384085,4.9651448493970065
Python,https://github.com/yadayada/acd_cli,292.0,26.0,0.08904109589041095,P2Y1M24D,769,yadayada,1360,7.215239978730097,5.680172609017068,3.295836866004329,4.955399731411486
Python,https://github.com/nose-devs/nose,1004.0,212.0,0.21115537848605578,P9Y2M13D,3674,nose-devs,1358,7.213768308118642,6.912742820493176,5.3612921657094255,4.954850797914449
Python,https://github.com/gabrielfalcao/lettuce,967.0,293.0,0.3029989658738366,P9Y11M4D,15123,gabrielfalcao,1269,7.1459844677143876,6.875232087276577,5.683579767338681,4.929567408910101
Python,https://github.com/bread-and-pepper/django-userena,952.0,278.0,0.2920168067226891,P6Y1M30D,2986,bread-and-pepper,1260,7.138866999945524,6.859614903654202,5.631211781821365,4.92691259169625
Python,https://github.com/sebastien/cuisine,479.0,135.0,0.2818371607515658,P12Y6D,737,sebastien,1259,7.138073034044347,6.173786103901937,4.912654885736052,4.92661644222145
Python,https://github.com/adobe/brackets-shell,1666.0,662.0,0.39735894357743096,P8Y9M11D,38768,adobe,1177,7.0707241072602764,7.418780882750794,6.4967749901858625,4.901495276103512
Python,https://github.com/IronLanguages/main,2216.0,941.0,0.4246389891696751,P8Y7M17D,225398,IronLanguages,1169,7.063903961472068,7.7039102096163115,6.848005274576363,4.898951360060968
Python,https://github.com/jacebrowning/memegen,1516.0,14.0,0.009234828496042216,P5Y11M,344391,jacebrowning,1163,7.0587581525186645,7.324489979348532,2.70805020110221,4.897031972066204
Python,https://github.com/bayesian-optimization/BayesianOptimization,354.0,92.0,0.2598870056497175,P9Y1M8D,31371,bayesian-optimization,7150,8.874867635688053,5.872117789475416,4.532599493153256,5.5744412522665066
Python,https://github.com/thu-ml/tianshou,505.0,163.0,0.3227722772277228,P3Y8M15D,44156,thu-ml,6959,8.84779106484485,6.226536669287466,5.099866427824199,5.564341684737583
Python,https://github.com/theskumar/python-dotenv,356.0,123.0,0.3455056179775281,P10Y24D,705,theskumar,6671,8.805525052709516,5.877735781779639,4.820281565605037,5.548576451901749
Python,https://github.com/facebookresearch/xformers,706.0,159.0,0.22521246458923513,P2Y1M16D,38694,facebookresearch,6435,8.769507120030227,6.561030665896573,5.075173815233827,5.535141754227023
Python,https://github.com/aws/aws-sam-cli,2812.0,1822.0,0.6479374110953058,P6Y3M24D,76415,aws,6400,8.764053269347762,7.9420068084898565,7.508238774678663,5.533107466592183
Python,https://github.com/Kozea/WeasyPrint,5181.0,562.0,0.1084732677089365,P12Y7M14D,33035,Kozea,6237,8.738254576526122,8.552946361122055,6.333279628139691,5.523484547876999
Python,https://github.com/gevent/gevent,5910.0,266.0,0.045008460236886635,P14Y2M6D,22194,gevent,6088,8.714074899541522,8.684570300824369,5.58724865840025,5.514465522463933
Python,https://github.com/webpy/webpy,1070.0,264.0,0.2467289719626168,P53Y10M16D,1735,webpy,5851,8.674367865788236,6.976348070447749,5.579729825986222,5.499654789188777
Python,https://github.com/persepolisdm/persepolis,1299.0,141.0,0.10854503464203233,P5Y1M11D,31598,persepolisdm,5847,8.67368398817567,7.170119543449628,4.955827057601261,5.4993997026724815
Python,https://github.com/StackStorm/st2,21739.0,7818.0,0.3596301577809467,P9Y7M6D,39999,StackStorm,5768,8.660080678964786,9.9869091606752,8.964311948124514,5.494325665018756
Python,https://github.com/marticliment/WingetUI,2890.0,183.0,0.06332179930795848,P2Y5M20D,208699,marticliment,5615,8.633196867172543,7.969357742016346,5.214935757608986,5.4842979966628596
Python,https://github.com/encode/apistar,768.0,173.0,0.22526041666666666,P4Y5M18D,6860,encode,5592,8.629092283913646,6.645090969505644,5.159055299214529,5.4827669861061175
Python,https://github.com/DEAP/deap,2332.0,200.0,0.08576329331046312,P13Y5M26D,11014,DEAP,5374,8.589327789175437,7.75491027202143,5.303304908059076,5.467934819869569
Python,https://github.com/hhyo/Archery,1944.0,405.0,0.20833333333333334,P7Y2D,15839,hhyo,5346,8.584103896698863,7.573017256052546,6.0063531596017325,5.465986306701617
Python,https://github.com/facebookresearch/mmf,1094.0,342.0,0.3126142595978062,P5Y4M4D,18114,facebookresearch,5337,8.582418976333944,6.9985096422506015,5.8377304471659395,5.465357830994523
Python,https://github.com/miguelgrinberg/Flask-SocketIO,468.0,70.0,0.14957264957264957,P9Y8M7D,871,miguelgrinberg,5182,8.552946361122055,6.150602768446279,4.2626798770413155,5.454364538331647
Python,https://github.com/mbadry1/DeepLearning.ai-Summary,440.0,31.0,0.07045454545454545,P2Y2M21D,15644,mbadry1,5034,8.523970175695261,6.089044875446846,3.4657359027997265,5.443556414099698
Python,https://github.com/posativ/isso,1882.0,345.0,0.18331562167906482,P11Y1M12D,3839,posativ,4894,8.495765244002618,7.5406215286571525,5.846438775057725,5.433035967698708
Python,https://github.com/tony9402/baekjoon,3641.0,124.0,0.03405657786322439,P4Y4M1D,21211,tony9402,4870,8.490849216076635,8.200288260287554,4.8283137373023015,5.4312022880832185
Python,https://github.com/trustedsec/ptf,1491.0,669.0,0.448692152917505,P7Y10M3D,2922,trustedsec,4869,8.4906438561827,7.307872780763706,6.507277712385012,5.43112568879269
Python,https://github.com/Evil0ctal/Douyin_TikTok_Download_API,877.0,18.0,0.020524515393386546,P2Y25D,8492,Evil0ctal,4864,8.489616423646003,6.777646593635117,2.9444389791664403,5.430742456205896
Python,https://github.com/shibing624/pycorrector,865.0,37.0,0.04277456647398844,P5Y8M27D,53211,shibing624,4781,8.472405008626103,6.763884908562435,3.6375861597263857,5.424322594205334
Python,https://github.com/gregmalcolm/python_koans,393.0,162.0,0.4122137404580153,P13Y7D,576,gregmalcolm,4772,8.470520783217808,5.976350909297934,5.093750200806762,5.423619777668447
Python,https://github.com/tschellenbach/Stream-Framework,1508.0,35.0,0.023209549071618037,P7Y11M7D,8471,tschellenbach,4705,8.45638105201948,7.319202458767849,3.58351893845611,5.4183456544825646
Python,https://github.com/coleifer/huey,986.0,92.0,0.09330628803245436,P12Y24D,3534,coleifer,4705,8.45638105201948,6.894670039433482,4.532599493153256,5.4183456544825646
Python,https://github.com/stephenmcd/mezzanine,5304.0,1308.0,0.24660633484162897,P12Y4M23D,53906,stephenmcd,4662,8.447199819595703,8.576405051048084,7.1770187659099,5.414921052549046
Python,https://github.com/ohld/igbot,2525.0,1185.0,0.4693069306930693,P3Y5M28D,24500,ohld,4555,8.423980809694058,7.8343923029104365,7.078341579557671,5.406260356192245
Python,https://github.com/online-ml/river,3833.0,890.0,0.2321941038351161,P6Y7M,271473,online-ml,4552,8.423321975806166,8.251663923605589,6.792344427470809,5.406014610991361
Python,https://github.com/okfn-brasil/serenata-de-amor,2364.0,791.0,0.33460236886632827,P4Y21D,70977,okfn-brasil,4482,8.407824654360873,7.768533300926033,6.674561391814426,5.400234106312222
Python,https://github.com/qtile/qtile,5249.0,2700.0,0.5143836921318347,P15Y4M26D,11829,qtile,4362,8.380685946761574,8.565983355585669,7.901377353792616,5.39011136175812
Python,https://github.com/spec-first/connexion,1467.0,785.0,0.5351056578050443,P8Y7M2D,16525,spec-first,4347,8.377241230988792,7.291656209174461,6.666956792429207,5.38882648193465
Python,https://github.com/chartbeat-labs/textacy,1816.0,43.0,0.0236784140969163,P7Y1M30D,32964,chartbeat-labs,2127,7.6624678152002375,7.504942068396171,3.784189633918261,5.122215823500863
Python,https://github.com/ethereum/py-evm,3623.0,1249.0,0.34474192658018216,P6Y10M11D,16317,ethereum,2117,7.6577552711348655,8.19533366716287,7.1308988302963465,5.120458043415015
Python,https://github.com/asappresearch/sru,400.0,34.0,0.085,P3Y8M21D,1030,asappresearch,2096,7.647786045440933,5.993961427306569,3.5553480614894135,5.116739519799524
Python,https://github.com/CGCookie/retopoflow,2232.0,42.0,0.01881720430107527,P9Y1D,38280,CGCookie,2089,7.644440761556566,7.711101251840158,3.7612001156935624,5.115491728094687
Python,https://github.com/crossbario/crossbar,3375.0,365.0,0.10814814814814815,P9Y10M10D,41429,crossbario,2044,7.622663951323595,8.124446855715847,5.902633333401366,5.107368972566077
Python,https://github.com/nonebot/nonebot,689.0,51.0,0.07402031930333818,P6Y5M30D,1433,nonebot,2033,7.617267813628347,6.536691597591305,3.9512437185814275,5.1053562118895455
Python,https://github.com/RDFLib/rdflib,4923.0,1852.0,0.3761933780215316,P19Y11M13D,22118,RDFLib,1998,7.599901959208498,8.501876487304344,7.52456122628536,5.098878743955133
Python,https://github.com/jazzband/django-simple-history,1304.0,553.0,0.424079754601227,P13Y7M8D,2493,jazzband,1991,7.596392304064196,7.173958319756794,6.317164686747284,5.097569641730247
Python,https://github.com/crista/exercises-in-programming-style,468.0,42.0,0.08974358974358974,P9Y7M8D,639,crista,1976,7.588829878307813,6.150602768446279,3.7612001156935624,5.094748855078519
Python,https://github.com/swar/nba_api,331.0,47.0,0.1419939577039275,P5Y2M6D,1476,swar,1962,7.581719640125308,5.805134968916488,3.871201010907891,5.092096734502144
Python,https://github.com/XuShaohua/bcloud,461.0,11.0,0.02386117136659436,P1Y9M27D,2391,XuShaohua,1925,7.562681246721884,6.135564891081739,2.4849066497880004,5.084995409118899
Python,https://github.com/Palashio/libra,1367.0,327.0,0.23920994879297733,P1Y9M14D,190634,Palashio,1909,7.554334823725748,7.221105098182496,5.793013608384144,5.081882191305514
Python,https://github.com/thinkst/opencanary,232.0,93.0,0.40086206896551724,P8Y2M27D,3175,thinkst,1881,7.53955882930103,5.4510384535657,4.543294782270004,5.076370741780993
Python,https://github.com/gitless-vcs/gitless,722.0,55.0,0.07617728531855955,P7Y7M27D,22961,gitless-vcs,1876,7.53689712956617,6.583409222158765,4.02535169073515,5.07537792713066
Python,https://github.com/PyWavelets/pywt,1872.0,529.0,0.2825854700854701,P17Y4M10D,16335,PyWavelets,1821,7.507141079727608,7.5352967024440884,6.272877006546167,5.0642789132829
Python,https://github.com/alecthomas/voluptuous,471.0,191.0,0.40552016985138006,P13Y4M17D,2441,alecthomas,1787,7.488293515159428,6.156978985585555,5.2574953720277815,5.057248767101747
Python,https://github.com/facebookresearch/fvcore,241.0,96.0,0.3983402489626556,P3Y11M5D,422,facebookresearch,1784,7.486613313139955,5.488937726156687,4.574710978503383,5.056622051338655
Python,https://github.com/OfflineIMAP/offlineimap,2415.0,394.0,0.16314699792960663,P20Y9M11D,5677,OfflineIMAP,1767,7.4770384723196965,7.789868559054706,5.978885764901122,5.053050633377242
Python,https://github.com/diffgram/diffgram,5727.0,657.0,0.11471974855945521,P5Y2M2D,56317,diffgram,1758,7.471932078245122,8.653121708640482,6.489204931325317,5.051145947141895
Python,https://github.com/ellisdg/3DUnetCNN,893.0,2.0,0.0022396416573348264,P6Y8M22D,20037,ellisdg,1727,7.454141078146678,6.795705775173514,1.0986122886681098,5.044509899765666
Python,https://github.com/dickreuter/Poker,621.0,42.0,0.06763285024154589,P7Y3M2D,155568,dickreuter,1724,7.452402451223638,6.432940092739179,3.7612001156935624,5.043861391499293
Python,https://github.com/owtf/owtf,2203.0,791.0,0.35905583295506127,P11Y7M13D,26599,owtf,1719,7.449498005382849,7.698029170272805,6.674561391814426,5.042778032492238
Python,https://github.com/dsoprea/GDriveFS,1284.0,24.0,0.018691588785046728,P7Y8M29D,827,dsoprea,660,6.492239835020471,7.158513997329321,3.2188758248682006,4.685720501456508
Python,https://github.com/areski/python-nvd3,1456.0,182.0,0.125,P10Y5M26D,2354,areski,658,6.489204931325317,7.284134806195205,5.209486152841421,4.684588481637954
Python,https://github.com/danilop/yas3fs,2271.0,183.0,0.08058124174372523,P8Y9M27D,1851,danilop,641,6.46302945692067,7.7284157798410416,5.214935757608986,4.674825023300404
Python,https://github.com/aichallenge/aichallenge,8529.0,2301.0,0.2697854379176926,P1Y10M26D,21362,aichallenge,636,6.455198563340122,9.051344640485725,7.741533589281828,4.67190409808478
Python,https://github.com/bradleyg/django-s3direct,1281.0,222.0,0.17330210772833723,P9Y3M4D,1232,bradleyg,634,6.452048954437226,7.156176637480615,5.407171771460119,4.670729293195759
Python,https://github.com/bookieio/Bookie,5226.0,483.0,0.09242250287026406,P4Y8M25D,60245,bookieio,634,6.452048954437226,8.561592778712923,6.182084906716632,4.670729293195759
Python,https://github.com/los-cocos/cocos,2612.0,190.0,0.07274119448698316,P15Y6M6D,12120,los-cocos,631,6.447305862541213,7.868254265520613,5.25227342804663,4.668960118761631
Python,https://github.com/getsentry/freight,1902.0,372.0,0.19558359621451105,P8Y8D,2695,getsentry,610,6.413458957167357,7.551186867296149,5.921578419643816,4.6563352148013815
Python,https://github.com/flashingpumpkin/django-socialregistration,692.0,122.0,0.17630057803468208,P3Y3M27D,908,flashingpumpkin,610,6.413458957167357,6.541029999189903,4.812184355372417,4.6563352148013815
Python,https://github.com/vstconsulting/polemarch,5444.0,256.0,0.0470242468772961,P6Y4M7D,153640,vstconsulting,605,6.405228458030842,8.602453035367061,5.54907608489522,4.653265236615911
Python,https://github.com/fagga/transmission-remote-cli,1246.0,186.0,0.1492776886035313,P8Y2M10D,1056,fagga,596,6.39024066706535,7.1284959456800365,5.231108616854587,4.647674786930021
Python,https://github.com/vicalloy/LBForum,606.0,28.0,0.0462046204620462,P6Y9M25D,1233,vicalloy,592,6.3835066348840055,6.408528791059498,3.367295829986474,4.645162991283842
Python,https://github.com/mcedit/mcedit,1178.0,62.0,0.05263157894736842,P3Y6M12D,5387,mcedit,589,6.3784261836515865,7.072421900537371,4.143134726391533,4.643267981734946
Python,https://github.com/daid/LegacyCura,4876.0,490.0,0.10049220672682527,P4Y10M10D,77536,daid,588,6.376726947898627,8.492285555710053,6.19644412779452,4.642634166384621
Python,https://github.com/tobami/codespeed,2144.0,404.0,0.1884328358208955,P10Y7M1D,2751,tobami,587,6.375024819828097,7.6708948313621175,6.003887067106539,4.641999272199137
Python,https://github.com/OIerDb-ng/OIer,300.0,46.0,0.15333333333333332,P5Y6M12D,101190,OIerDb-ng,584,6.369900982828227,5.707110264748875,3.8501476017100584,4.6400880797484
Python,https://github.com/dieseldev/diesel,824.0,166.0,0.20145631067961164,P5Y7M9D,4160,dieseldev,583,6.368187186350492,6.715383386334681,5.117993812416755,4.639448833244183
Python,https://github.com/Robot-Will/Stino,594.0,50.0,0.08417508417508418,P4Y5M,5781,Robot-Will,1585,7.368339686311381,6.38856140554563,3.9318256327243257,5.01250595968277
Python,https://github.com/DT42/BerryNet,387.0,9.0,0.023255813953488372,P5Y2M14D,985,DT42,1583,7.367077059881012,5.961005339623274,2.302585092994046,5.012034999716267
Python,https://github.com/iver56/audiomentations,1107.0,103.0,0.0930442637759711,P4Y9M12D,8789,iver56,1570,7.358830898342354,7.010311867307229,4.6443908991413725,5.008959179450978
Python,https://github.com/nucypher/zerodb,1016.0,94.0,0.09251968503937008,P3Y2M28D,3390,nucypher,1567,7.356918242356021,6.92461239604856,4.553876891600541,5.008245758301547
Python,https://github.com/codespell-project/codespell,4924.0,1968.0,0.39967506092607635,P12Y10M4D,19021,codespell-project,1528,7.331714969726466,8.502079553606189,7.585281078639126,4.998844931463243
Python,https://github.com/home-assistant/supervisor,4131.0,409.0,0.09900750423626241,P6Y8M20D,210871,home-assistant,1519,7.325807502595773,8.326516830239528,6.016157159698354,4.996641444782568
Python,https://github.com/GoogleCloudPlatform/cloudml-samples,1198.0,628.0,0.5242070116861436,P5Y2M18D,86306,GoogleCloudPlatform,1505,7.316548177182976,7.089243155027514,6.444131256700441,4.9931877141450975
Python,https://github.com/treeio/treeio,760.0,138.0,0.18157894736842106,P3Y11M26D,32186,treeio,1500,7.313220387090301,6.634633357861686,4.9344739331306915,4.991946447628829
Python,https://github.com/xflr6/graphviz,1211.0,18.0,0.01486374896779521,P9Y10M22D,1763,xflr6,1496,7.310550158534422,7.10002716662926,2.9444389791664403,4.9909504517261745
